merchant_id,month,payments,volume
M12877,2025-10-01,1,3923.83
M12878,2025-10-01,1,410.38
M12879,2025-10-01,1,2408.41
M12881,2025-10-01,1,2145.16
M12889,2025-10-01,1,734.0
M12892,2025-10-01,3,23563.75
M12893,2025-10-01,1,5579.37
M12898,2025-10-01,3,7198.77
M12903,2025-10-01,2,6158.13
M12906,2025-10-01,2,2062.81
M12909,2025-10-01,1,1094.75
M12912,2025-10-01,4,32877.87
M12913,2025-10-01,1,767.14
M12915,2025-10-01,5,37304.62
M12916,2025-10-01,3,19679.62
M12919,2025-10-01,1,460.93
M12920,2025-10-01,1,1327.97
M12922,2025-10-01,1,1290.56
M12923,2025-10-01,4,13239.67
M12925,2025-10-01,4,31225.13
M12926,2025-10-01,2,5032.31
M12928,2025-10-01,1,507.21
M12932,2025-10-01,4,13047.73
M12935,2025-10-01,1,1122.83
M12937,2025-10-01,2,8910.01
M12942,2025-10-01,2,2142.07
M12944,2025-10-01,1,641.46
M12947,2025-10-01,1,551.89
M12948,2025-10-01,5,61079.42
M12954,2025-10-01,2,3468.3
M12957,2025-10-01,2,1158.9
M12960,2025-10-01,2,5736.95
M12962,2025-10-01,2,5090.08
M12963,2025-10-01,1,1229.28
M12966,2025-10-01,1,1419.92
M12969,2025-10-01,4,46239.07
M12974,2025-10-01,3,24520.64
M12977,2025-10-01,2,20015.15
M12978,2025-10-01,2,5403.81
M12979,2025-10-01,1,1917.27
M12983,2025-10-01,2,7939.75
M12984,2025-10-01,1,1196.22
M12989,2025-10-01,3,20225.97
M12996,2025-10-01,1,2877.18
M13002,2025-10-01,3,7239.7
M13005,2025-10-01,7,45883.87
M13008,2025-10-01,2,7668.68
M13011,2025-10-01,2,5162.08
M13013,2025-10-01,3,30303.61
M13015,2025-10-01,1,1130.13
M13016,2025-10-01,5,45944.65
M13018,2025-10-01,2,13438.6
M13019,2025-10-01,1,3912.22
M13020,2025-10-01,2,3233.53
M13022,2025-10-01,1,1000.53
M13026,2025-10-01,1,745.0
M13030,2025-10-01,2,3499.81
M13031,2025-10-01,4,37278.47
M13032,2025-10-01,10,93788.99
M13036,2025-10-01,1,1025.49
M13039,2025-10-01,1,752.69
M13040,2025-10-01,3,8699.15
M13044,2025-10-01,1,1817.56
M13049,2025-10-01,2,2610.39
M13051,2025-10-01,3,7796.92
M13052,2025-10-01,1,1044.07
M13053,2025-10-01,3,23462.21
M13054,2025-10-01,1,5865.92
M13055,2025-10-01,4,12897.18
M13059,2025-10-01,3,11573.28
M13062,2025-10-01,1,3658.07
M13063,2025-10-01,1,357.77
M13067,2025-10-01,1,615.22
M13068,2025-10-01,3,41753.47
M13070,2025-10-01,3,11691.3
M13071,2025-10-01,1,1315.03
M13073,2025-10-01,1,902.31
M13079,2025-10-01,1,347.42
M13080,2025-10-01,1,1557.08
M13081,2025-10-01,1,1626.79
M13082,2025-10-01,1,543.49
M13086,2025-10-01,1,1229.53
M13087,2025-10-01,3,16162.19
M13089,2025-10-01,1,1380.67
M13090,2025-10-01,2,9476.57
M13091,2025-10-01,1,975.8
M13092,2025-10-01,4,37709.42
M13093,2025-10-01,1,1227.8
M13094,2025-10-01,1,1494.31
M13097,2025-10-01,2,1300.61
M13099,2025-10-01,1,2354.43
M13102,2025-10-01,1,398.57
M13103,2025-10-01,2,3873.07
M13104,2025-10-01,4,53802.59
M13105,2025-10-01,3,2798.97
M13107,2025-10-01,1,4407.93
M13110,2025-10-01,1,263.91
M13112,2025-10-01,1,499.53
M13115,2025-10-01,2,2434.8
M13118,2025-10-01,3,17217.65
M13119,2025-10-01,3,8151.41
M13120,2025-10-01,1,1707.7
M13121,2025-10-01,2,6425.18
M13122,2025-10-01,1,1358.73
M13123,2025-10-01,2,4244.7
M13124,2025-10-01,1,2869.14
M13129,2025-10-01,1,3031.46
M13130,2025-10-01,2,14674.13
M13133,2025-10-01,1,793.58
M13137,2025-10-01,2,11881.23
M13138,2025-10-01,1,3446.11
M13140,2025-10-01,1,4872.4
M13143,2025-10-01,2,1833.38
M13149,2025-10-01,2,1702.92
M13150,2025-10-01,1,4234.87
M13151,2025-10-01,2,1725.32
M13152,2025-10-01,4,13073.63
M13157,2025-10-01,5,3701.31
M13160,2025-10-01,1,426.43
M13163,2025-10-01,2,2297.71
M13167,2025-10-01,1,603.03
M13168,2025-10-01,1,849.58
M13169,2025-10-01,4,20049.4
M13174,2025-10-01,7,66585.29
M13175,2025-10-01,1,173.1
M13178,2025-10-01,3,7671.69
M13179,2025-10-01,2,1332.83
M13182,2025-10-01,1,1961.29
M13185,2025-10-01,4,52475.58
M13186,2025-10-01,1,408.76
M13188,2025-10-01,9,64194.03
M13190,2025-10-01,7,54796.48
M13191,2025-10-01,2,8471.97
M13192,2025-10-01,1,769.01
M13193,2025-10-01,7,50858.7
M13194,2025-10-01,4,23123.5
M13195,2025-10-01,4,35463.02
M13201,2025-10-01,2,15314.43
M13204,2025-10-01,1,490.12
M13205,2025-10-01,1,1089.31
M13207,2025-10-01,2,3058.01
M13209,2025-10-01,6,51820.19
M13211,2025-10-01,1,2259.03
M13213,2025-10-01,4,48340.11
M13214,2025-10-01,8,71078.99
M13216,2025-10-01,2,2152.14
M13217,2025-10-01,3,34009.94
M13229,2025-10-01,9,79473.43
M13230,2025-10-01,1,3641.26
M13232,2025-10-01,1,3748.29
M13233,2025-10-01,2,9468.11
M13234,2025-10-01,1,2734.46
M13235,2025-10-01,1,981.17
M13236,2025-10-01,1,6401.81
M13238,2025-10-01,5,36691.46
M13241,2025-10-01,2,5931.21
M13246,2025-10-01,7,71572.85
M13248,2025-10-01,1,5053.68
M13249,2025-10-01,1,813.86
M13251,2025-10-01,1,343.25
M13252,2025-10-01,1,1128.74
M13253,2025-10-01,2,2811.54
M13254,2025-10-01,2,3630.99
M13255,2025-10-01,1,369.44
M13256,2025-10-01,2,7972.58
M13257,2025-10-01,1,1088.05
M13262,2025-10-01,3,16737.69
M13264,2025-10-01,3,16324.42
M13266,2025-10-01,1,1483.12
M13267,2025-10-01,1,4496.42
M13271,2025-10-01,1,2218.75
M13272,2025-10-01,1,1427.32
M13275,2025-10-01,2,9277.08
M13276,2025-10-01,1,641.42
M13277,2025-10-01,1,2605.91
M13284,2025-10-01,2,6067.74
M13285,2025-10-01,3,1815.37
M13286,2025-10-01,1,3005.45
M13287,2025-10-01,1,759.11
M13288,2025-10-01,2,2009.84
M13289,2025-10-01,3,6150.12
M13290,2025-10-01,2,2716.87
M13293,2025-10-01,2,8943.95
M13296,2025-10-01,1,525.99
M13297,2025-10-01,2,1286.44
M13298,2025-10-01,1,2528.8
M13302,2025-10-01,1,1645.17
M13305,2025-10-01,1,2909.59
M13307,2025-10-01,4,14565.4
M13308,2025-10-01,2,12367.28
M13309,2025-10-01,4,9396.5
M13310,2025-10-01,2,1271.8
M13311,2025-10-01,4,33044.77
M13313,2025-10-01,8,69149.35
M13318,2025-10-01,2,9146.86
M13319,2025-10-01,6,58988.81
M13321,2025-10-01,1,591.45
M13323,2025-10-01,8,64341.84
M13325,2025-10-01,1,4896.46
M13327,2025-10-01,9,79408.64
M13329,2025-10-01,1,327.02
M13330,2025-10-01,1,1045.03
M13331,2025-10-01,1,2496.07
M13332,2025-10-01,2,6198.68
M13335,2025-10-01,2,5067.95
M13336,2025-10-01,1,6388.64
M13338,2025-10-01,2,8073.24
M13339,2025-10-01,1,373.51
M13341,2025-10-01,1,1039.58
M13342,2025-10-01,2,2286.53
M13343,2025-10-01,2,2500.58
M13346,2025-10-01,4,9967.73
M13348,2025-10-01,1,2615.11
M13352,2025-10-01,1,420.96
M13355,2025-10-01,5,54740.2
M13356,2025-10-01,1,2881.79
M13357,2025-10-01,2,8434.99
M13361,2025-10-01,2,5964.09
M13362,2025-10-01,3,36122.42
M13365,2025-10-01,1,2071.82
M13366,2025-10-01,1,1709.72
M13367,2025-10-01,3,13080.43
M13368,2025-10-01,5,49120.9
M13370,2025-10-01,1,4545.57
M13371,2025-10-01,3,9638.46
M13372,2025-10-01,6,62269.17
M13373,2025-10-01,1,1021.16
M13374,2025-10-01,3,16091.16
M13375,2025-10-01,1,2973.84
M13377,2025-10-01,3,7126.49
M13378,2025-10-01,1,3373.0
M13379,2025-10-01,1,488.51
M13381,2025-10-01,4,30991.3
M13386,2025-10-01,1,5946.75
M13387,2025-10-01,2,804.94
M13391,2025-10-01,1,1005.96
M13392,2025-10-01,2,6840.17
M13393,2025-10-01,1,956.95
M13398,2025-10-01,1,539.79
M13401,2025-10-01,1,1922.63
M13402,2025-10-01,2,2004.67
M13403,2025-10-01,1,1428.86
M13404,2025-10-01,1,488.87
M13406,2025-10-01,1,3104.2
M13408,2025-10-01,1,137.57
M13410,2025-10-01,1,1373.81
M13411,2025-10-01,2,2530.44
M13412,2025-10-01,2,23991.09
M13413,2025-10-01,3,2040.72
M13417,2025-10-01,2,1675.46
M13423,2025-10-01,6,44579.32
M13424,2025-10-01,5,42053.4
M13425,2025-10-01,4,28210.61
M13428,2025-10-01,2,10841.31
M13434,2025-10-01,1,1634.33
M13435,2025-10-01,3,23206.42
M13436,2025-10-01,2,2725.38
M13438,2025-10-01,1,5717.2
M13440,2025-10-01,1,790.25
M13443,2025-10-01,2,4304.52
M13445,2025-10-01,1,1378.81
M13446,2025-10-01,4,29595.23
M13447,2025-10-01,1,652.43
M13450,2025-10-01,1,218.24
M13451,2025-10-01,1,874.03
M13453,2025-10-01,2,6291.41
M13454,2025-10-01,1,2362.07
M13456,2025-10-01,3,4981.48
M13460,2025-10-01,1,6396.22
M13461,2025-10-01,3,4706.24
M13462,2025-10-01,2,1306.27
M13463,2025-10-01,1,1188.75
M13465,2025-10-01,1,3256.14
M13468,2025-10-01,1,888.22
M13472,2025-10-01,2,2241.22
M13473,2025-10-01,2,7247.84
M13474,2025-10-01,1,2394.68
M13477,2025-10-01,1,1973.49
M13480,2025-10-01,2,7518.13
M13481,2025-10-01,2,18245.52
M13483,2025-10-01,6,33408.3
M13488,2025-10-01,1,2654.57
M13489,2025-10-01,3,3025.41
M13490,2025-10-01,3,10500.53
M13492,2025-10-01,1,13593.71
M13494,2025-10-01,6,76099.49
M13495,2025-10-01,1,518.81
M13497,2025-10-01,5,42826.95
M13498,2025-10-01,1,2437.5
M13503,2025-10-01,1,3157.2
M13504,2025-10-01,1,6315.8
M13506,2025-10-01,4,3182.9
M13507,2025-10-01,3,2734.7
M13508,2025-10-01,3,14336.64
M13509,2025-10-01,3,10514.54
M13510,2025-10-01,1,2602.1
M13511,2025-10-01,1,599.47
M13512,2025-10-01,5,43861.8
M13513,2025-10-01,4,12409.86
M13514,2025-10-01,3,12813.29
M13516,2025-10-01,2,4959.67
M13517,2025-10-01,2,984.72
M13518,2025-10-01,1,902.09
M13524,2025-10-01,1,1455.33
M13527,2025-10-01,2,2231.31
M13532,2025-10-01,1,670.3
M13534,2025-10-01,3,2471.37
M13535,2025-10-01,3,8982.85
M13536,2025-10-01,6,46017.53
M13540,2025-10-01,10,91981.44
M13541,2025-10-01,1,3807.48
M13542,2025-10-01,1,2803.65
M13544,2025-10-01,2,7829.08
M13546,2025-10-01,5,12024.13
M13549,2025-10-01,1,2698.2
M13551,2025-10-01,8,66361.24
M13552,2025-10-01,2,7955.89
M13553,2025-10-01,6,48175.87
M13558,2025-10-01,4,41061.3
M13559,2025-10-01,2,8543.5
M13562,2025-10-01,1,2988.22
M13563,2025-10-01,4,38111.15
M13564,2025-10-01,1,1919.72
M13565,2025-10-01,1,1897.66
M13566,2025-10-01,3,22333.92
M13567,2025-10-01,5,62530.04
M13569,2025-10-01,4,47051.29
M13570,2025-10-01,4,41924.55
M13573,2025-10-01,1,1523.53
M13574,2025-10-01,2,6549.45
M13575,2025-10-01,3,10566.91
M13576,2025-10-01,2,7228.28
M13577,2025-10-01,2,11816.13
M13579,2025-10-01,4,34631.11
M13581,2025-10-01,2,9919.93
M13582,2025-10-01,6,46236.67
M13583,2025-10-01,1,2611.63
M13584,2025-10-01,1,679.21
M13585,2025-10-01,1,291.34
M13586,2025-10-01,3,9149.1
M13587,2025-10-01,2,2179.09
M10001,2025-11-01,2,7139.94
M10010,2025-11-01,2,3899.8
M10013,2025-11-01,1,1141.87
M10015,2025-11-01,1,814.86
M10017,2025-11-01,3,27218.6
M10019,2025-11-01,2,8022.51
M10024,2025-11-01,2,1065.03
M10031,2025-11-01,2,2544.37
M10034,2025-11-01,1,1425.23
M10042,2025-11-01,1,1278.61
M10043,2025-11-01,1,685.47
M10045,2025-11-01,1,426.6
M10051,2025-11-01,1,1736.92
M10054,2025-11-01,1,4162.15
M10056,2025-11-01,1,2785.77
M10061,2025-11-01,1,1194.02
M10065,2025-11-01,1,5603.56
M10069,2025-11-01,1,1469.04
M10075,2025-11-01,1,3552.67
M10080,2025-11-01,3,30446.5
M10081,2025-11-01,4,31971.94
M10082,2025-11-01,3,10738.63
M10094,2025-11-01,5,39766.74
M10101,2025-11-01,2,1264.23
M10102,2025-11-01,2,5015.02
M10110,2025-11-01,1,2444.73
M10112,2025-11-01,1,939.1
M10115,2025-11-01,1,1985.37
M10116,2025-11-01,5,53253.88
M10119,2025-11-01,2,1657.83
M10127,2025-11-01,1,4083.72
M10130,2025-11-01,1,1368.59
M10132,2025-11-01,3,2532.04
M10139,2025-11-01,2,5629.74
M10157,2025-11-01,1,623.81
M10159,2025-11-01,1,648.69
M10173,2025-11-01,1,1249.55
M10177,2025-11-01,1,894.29
M10188,2025-11-01,1,2857.32
M10198,2025-11-01,1,792.42
M10201,2025-11-01,2,6993.32
M10203,2025-11-01,1,4021.31
M10206,2025-11-01,4,24384.49
M10207,2025-11-01,5,47088.71
M10211,2025-11-01,1,1648.07
M10234,2025-11-01,1,443.74
M10235,2025-11-01,1,1976.03
M10236,2025-11-01,2,4592.76
M10241,2025-11-01,6,63776.62
M10252,2025-11-01,9,67508.99
M10255,2025-11-01,2,4349.9
M10258,2025-11-01,1,2139.54
M10265,2025-11-01,2,1917.9
M10272,2025-11-01,4,57083.65
M10274,2025-11-01,1,600.03
M10278,2025-11-01,1,1277.43
M10281,2025-11-01,4,42172.79
M10286,2025-11-01,1,4858.48
M10302,2025-11-01,4,15997.59
M10303,2025-11-01,2,2184.99
M10311,2025-11-01,2,3353.3
M10321,2025-11-01,2,8292.69
M10329,2025-11-01,5,61549.3
M10331,2025-11-01,4,19258.52
M10335,2025-11-01,1,1104.85
M10340,2025-11-01,1,897.72
M10343,2025-11-01,4,34606.18
M10344,2025-11-01,1,2651.09
M10345,2025-11-01,1,2483.34
M10350,2025-11-01,1,1527.56
M10352,2025-11-01,1,6397.46
M10357,2025-11-01,1,347.61
M10358,2025-11-01,1,2932.01
M10364,2025-11-01,2,6431.83
M10374,2025-11-01,1,1410.67
M10377,2025-11-01,5,42567.14
M10379,2025-11-01,1,1877.15
M10382,2025-11-01,3,13498.84
M10392,2025-11-01,2,7174.88
M10393,2025-11-01,1,201.15
M10396,2025-11-01,2,7067.51
M10397,2025-11-01,4,13015.81
M10400,2025-11-01,1,982.49
M10405,2025-11-01,1,838.47
M10411,2025-11-01,1,813.55
M10414,2025-11-01,1,2561.05
M10419,2025-11-01,1,649.97
M10420,2025-11-01,1,859.39
M10421,2025-11-01,6,44505.63
M10427,2025-11-01,2,1026.14
M10432,2025-11-01,2,1345.65
M10438,2025-11-01,11,96059.36
M10447,2025-11-01,2,3467.05
M10457,2025-11-01,2,2339.87
M10461,2025-11-01,2,8395.66
M10462,2025-11-01,2,7663.93
M10464,2025-11-01,3,1857.16
M10465,2025-11-01,1,1601.95
M10469,2025-11-01,2,5148.04
M10470,2025-11-01,2,10551.88
M10472,2025-11-01,1,1363.09
M10474,2025-11-01,4,14910.91
M10478,2025-11-01,3,1760.85
M10486,2025-11-01,1,404.62
M10487,2025-11-01,2,5710.95
M10492,2025-11-01,2,8353.22
M10500,2025-11-01,11,102978.8
M10503,2025-11-01,4,38364.33
M10506,2025-11-01,1,5446.01
M10507,2025-11-01,1,285.6
M10514,2025-11-01,1,1698.85
M10525,2025-11-01,2,1727.85
M10527,2025-11-01,1,2101.57
M10528,2025-11-01,1,679.96
M10540,2025-11-01,6,51713.68
M10553,2025-11-01,1,4346.56
M10555,2025-11-01,1,3492.54
M10559,2025-11-01,1,1097.6
M10566,2025-11-01,3,13967.23
M10569,2025-11-01,2,6154.65
M10570,2025-11-01,1,1180.34
M10573,2025-11-01,2,7194.97
M10575,2025-11-01,2,9658.06
M10578,2025-11-01,2,6759.7
M10583,2025-11-01,2,1830.83
M10587,2025-11-01,2,2245.4
M10593,2025-11-01,2,7029.52
M10598,2025-11-01,3,17894.43
M10602,2025-11-01,1,1020.05
M10607,2025-11-01,2,5349.99
M10610,2025-11-01,1,367.84
M10616,2025-11-01,1,438.09
M10618,2025-11-01,1,440.72
M10626,2025-11-01,2,1869.97
M10638,2025-11-01,2,2376.96
M10640,2025-11-01,2,1812.43
M10643,2025-11-01,1,3255.74
M10644,2025-11-01,1,1404.89
M10648,2025-11-01,9,96483.04
M10651,2025-11-01,1,1854.05
M10652,2025-11-01,1,1231.04
M10655,2025-11-01,3,8792.62
M10659,2025-11-01,2,11492.8
M10662,2025-11-01,2,2938.36
M10665,2025-11-01,1,1361.7
M10669,2025-11-01,2,1335.53
M10671,2025-11-01,5,27145.87
M10674,2025-11-01,1,481.93
M10676,2025-11-01,2,1928.28
M10681,2025-11-01,1,2382.78
M10684,2025-11-01,9,76729.51
M10687,2025-11-01,1,470.29
M10689,2025-11-01,6,51127.49
M10697,2025-11-01,2,1203.41
M10699,2025-11-01,1,2145.78
M10700,2025-11-01,3,1878.18
M10705,2025-11-01,3,6250.42
M10711,2025-11-01,1,1843.95
M10713,2025-11-01,1,550.22
M10724,2025-11-01,1,596.79
M10725,2025-11-01,1,1530.35
M10730,2025-11-01,1,575.11
M10731,2025-11-01,2,741.46
M10734,2025-11-01,3,8339.7
M10744,2025-11-01,5,37733.26
M10759,2025-11-01,3,15967.84
M10766,2025-11-01,2,2976.95
M10768,2025-11-01,1,5925.93
M10771,2025-11-01,7,53051.17
M10774,2025-11-01,1,1272.38
M10776,2025-11-01,1,3366.8
M10777,2025-11-01,1,878.08
M10778,2025-11-01,1,663.21
M10781,2025-11-01,1,964.59
M10782,2025-11-01,1,2265.02
M10787,2025-11-01,2,13213.51
M10792,2025-11-01,1,465.51
M10793,2025-11-01,3,2692.55
M10799,2025-11-01,1,3369.59
M10800,2025-11-01,1,4275.41
M10801,2025-11-01,1,5044.08
M10805,2025-11-01,1,414.86
M10809,2025-11-01,1,528.09
M10810,2025-11-01,2,7046.78
M10812,2025-11-01,6,39897.65
M10830,2025-11-01,3,6476.81
M10834,2025-11-01,1,432.05
M10836,2025-11-01,1,683.37
M10851,2025-11-01,1,825.3
M10855,2025-11-01,2,1593.84
M10858,2025-11-01,2,1869.15
M10872,2025-11-01,1,324.67
M10895,2025-11-01,1,1403.05
M10909,2025-11-01,1,523.5
M10913,2025-11-01,1,465.44
M10916,2025-11-01,1,675.58
M10918,2025-11-01,2,1277.39
M10957,2025-11-01,2,10081.91
M10965,2025-11-01,3,3429.88
M10970,2025-11-01,4,10729.25
M10981,2025-11-01,3,14652.04
M10987,2025-11-01,1,735.85
M10991,2025-11-01,3,8812.75
M10993,2025-11-01,1,364.96
M11006,2025-11-01,1,1248.38
M11011,2025-11-01,1,672.2
M11017,2025-11-01,1,626.85
M11019,2025-11-01,1,1074.81
M11020,2025-11-01,5,29060.61
M11021,2025-11-01,2,1081.13
M11022,2025-11-01,1,682.78
M11025,2025-11-01,1,677.05
M11032,2025-11-01,2,953.61
M11035,2025-11-01,1,957.63
M11039,2025-11-01,2,1083.15
M11046,2025-11-01,1,371.92
M11053,2025-11-01,1,5527.03
M11054,2025-11-01,2,1824.54
M11055,2025-11-01,2,1736.86
M11057,2025-11-01,1,2003.67
M11058,2025-11-01,1,1514.31
M11062,2025-11-01,2,1386.0
M11064,2025-11-01,2,1439.13
M11065,2025-11-01,1,2630.12
M11072,2025-11-01,1,3113.65
M11075,2025-11-01,1,1789.82
M11076,2025-11-01,1,1905.57
M11078,2025-11-01,1,6363.45
M11080,2025-11-01,1,1136.79
M11086,2025-11-01,2,7610.84
M11087,2025-11-01,1,326.71
M11089,2025-11-01,1,3205.32
M11090,2025-11-01,1,1371.38
M11094,2025-11-01,1,9498.21
M11097,2025-11-01,1,1473.67
M11098,2025-11-01,2,6120.06
M11100,2025-11-01,6,75021.1
M11101,2025-11-01,1,6254.39
M11102,2025-11-01,2,5567.09
M11105,2025-11-01,3,8537.03
M11106,2025-11-01,1,2362.98
M11108,2025-11-01,1,654.9
M11109,2025-11-01,1,1594.22
M11114,2025-11-01,1,1235.11
M11117,2025-11-01,1,3356.22
M11124,2025-11-01,1,2601.45
M11132,2025-11-01,2,1474.03
M11134,2025-11-01,1,444.78
M11136,2025-11-01,1,1729.48
M11139,2025-11-01,1,923.68
M11142,2025-11-01,1,421.6
M11151,2025-11-01,1,455.35
M11155,2025-11-01,2,1105.93
M11162,2025-11-01,3,9293.36
M11165,2025-11-01,1,242.21
M11177,2025-11-01,1,1916.15
M11180,2025-11-01,1,895.29
M11189,2025-11-01,1,1351.85
M11196,2025-11-01,2,1253.89
M11214,2025-11-01,1,1132.53
M11216,2025-11-01,2,1315.02
M11220,2025-11-01,1,657.22
M11221,2025-11-01,3,1438.88
M11243,2025-11-01,3,2925.01
M11254,2025-11-01,3,2843.56
M11262,2025-11-01,2,7728.0
M11263,2025-11-01,1,525.05
M11267,2025-11-01,1,209.38
M11268,2025-11-01,1,966.84
M11273,2025-11-01,1,353.83
M11286,2025-11-01,2,8666.34
M11297,2025-11-01,3,12700.78
M11302,2025-11-01,1,154.92
M11306,2025-11-01,1,466.72
M11311,2025-11-01,1,1834.09
M11315,2025-11-01,1,487.73
M11317,2025-11-01,1,926.84
M11329,2025-11-01,2,1549.21
M11338,2025-11-01,1,713.3
M11344,2025-11-01,3,2654.53
M11368,2025-11-01,3,7719.61
M11375,2025-11-01,1,7831.65
M11376,2025-11-01,1,7968.14
M11384,2025-11-01,1,588.53
M11388,2025-11-01,2,9207.69
M11392,2025-11-01,1,1164.31
M11395,2025-11-01,5,44792.63
M11396,2025-11-01,1,3463.78
M11402,2025-11-01,2,1154.04
M11406,2025-11-01,1,3801.02
M11409,2025-11-01,1,1118.24
M11411,2025-11-01,2,2364.29
M11418,2025-11-01,1,381.62
M11424,2025-11-01,2,1827.68
M11428,2025-11-01,2,6933.85
M11434,2025-11-01,3,30514.69
M11435,2025-11-01,1,2349.14
M11440,2025-11-01,1,391.08
M11443,2025-11-01,3,8768.62
M11444,2025-11-01,1,1146.26
M11449,2025-11-01,2,2431.59
M11453,2025-11-01,1,693.65
M11459,2025-11-01,1,1187.35
M11464,2025-11-01,1,2131.16
M11473,2025-11-01,2,5110.35
M11476,2025-11-01,1,580.82
M11483,2025-11-01,1,1268.94
M11484,2025-11-01,2,9199.59
M11487,2025-11-01,1,4481.51
M11488,2025-11-01,1,656.21
M11489,2025-11-01,8,20529.35
M11490,2025-11-01,2,7081.03
M11494,2025-11-01,4,21946.91
M11496,2025-11-01,2,7336.23
M11497,2025-11-01,1,820.27
M11498,2025-11-01,2,5383.76
M11504,2025-11-01,1,422.25
M11505,2025-11-01,1,652.45
M11509,2025-11-01,9,97853.45
M11511,2025-11-01,1,2250.66
M11515,2025-11-01,2,18899.7
M11516,2025-11-01,7,56566.75
M11517,2025-11-01,3,6618.66
M11518,2025-11-01,1,498.97
M11519,2025-11-01,2,1908.47
M11520,2025-11-01,2,7703.24
M11523,2025-11-01,3,5465.31
M11525,2025-11-01,1,5127.42
M11528,2025-11-01,7,55321.64
M11529,2025-11-01,8,79823.0
M11530,2025-11-01,1,1006.41
M11531,2025-11-01,1,1163.84
M11534,2025-11-01,1,2422.83
M11539,2025-11-01,2,8592.13
M11540,2025-11-01,1,403.37
M11543,2025-11-01,1,750.48
M11551,2025-11-01,1,900.62
M11554,2025-11-01,1,307.44
M11557,2025-11-01,2,6413.76
M11558,2025-11-01,1,777.66
M11565,2025-11-01,2,5033.69
M11568,2025-11-01,1,2348.4
M11569,2025-11-01,1,611.21
M11571,2025-11-01,2,1602.43
M11576,2025-11-01,2,7790.9
M11581,2025-11-01,2,2790.52
M11588,2025-11-01,1,1142.05
M11600,2025-11-01,1,460.42
M11604,2025-11-01,1,1006.36
M11606,2025-11-01,8,82624.98
M11608,2025-11-01,1,4382.01
M11611,2025-11-01,2,1656.04
M11612,2025-11-01,3,17733.87
M11621,2025-11-01,1,1757.95
M11624,2025-11-01,2,4535.34
M11629,2025-11-01,2,2201.05
M11643,2025-11-01,1,968.67
M11646,2025-11-01,1,607.92
M11649,2025-11-01,3,9556.56
M11650,2025-11-01,3,31880.29
M11655,2025-11-01,1,1849.6
M11658,2025-11-01,2,8560.56
M11661,2025-11-01,3,2602.63
M11663,2025-11-01,5,12167.68
M11665,2025-11-01,3,8640.65
M11671,2025-11-01,6,56805.17
M11676,2025-11-01,3,7637.88
M11679,2025-11-01,1,3316.13
M11681,2025-11-01,11,94498.51
M11685,2025-11-01,1,588.34
M11689,2025-11-01,1,525.01
M11696,2025-11-01,2,6307.35
M11699,2025-11-01,3,8357.09
M11700,2025-11-01,1,574.29
M11703,2025-11-01,4,35441.13
M11704,2025-11-01,1,1374.66
M11705,2025-11-01,1,647.89
M11706,2025-11-01,6,15438.55
M11707,2025-11-01,1,1334.99
M11709,2025-11-01,2,4867.98
M11711,2025-11-01,5,56015.14
M11712,2025-11-01,2,2372.94
M11717,2025-11-01,2,1073.7
M11721,2025-11-01,1,771.27
M11724,2025-11-01,3,2679.46
M11728,2025-11-01,1,816.12
M11729,2025-11-01,1,3930.96
M11731,2025-11-01,3,12866.28
M11733,2025-11-01,1,4870.55
M11738,2025-11-01,1,2619.97
M11744,2025-11-01,1,1363.58
M11748,2025-11-01,1,5244.98
M11751,2025-11-01,1,623.81
M11755,2025-11-01,1,280.22
M11756,2025-11-01,3,23060.16
M11757,2025-11-01,1,2071.2
M11759,2025-11-01,1,660.46
M11762,2025-11-01,3,21930.2
M11765,2025-11-01,1,515.54
M11769,2025-11-01,1,7289.8
M11772,2025-11-01,2,2607.4
M11773,2025-11-01,1,679.33
M11774,2025-11-01,1,1434.11
M11775,2025-11-01,1,647.92
M11780,2025-11-01,2,3901.36
M11785,2025-11-01,1,2943.25
M11787,2025-11-01,6,48123.66
M11789,2025-11-01,1,288.84
M11791,2025-11-01,5,71518.53
M11793,2025-11-01,1,2568.77
M11794,2025-11-01,1,2243.08
M11803,2025-11-01,1,1479.87
M11805,2025-11-01,2,6936.73
M11811,2025-11-01,6,55538.96
M11812,2025-11-01,1,702.18
M11814,2025-11-01,1,3177.96
M11815,2025-11-01,2,1051.52
M11816,2025-11-01,2,5394.78
M11822,2025-11-01,4,11791.7
M11823,2025-11-01,2,1119.62
M11826,2025-11-01,3,12694.72
M11828,2025-11-01,1,925.62
M11830,2025-11-01,10,73467.95
M11834,2025-11-01,2,1826.21
M11836,2025-11-01,1,568.53
M11837,2025-11-01,1,703.53
M11843,2025-11-01,1,1631.66
M11846,2025-11-01,1,469.19
M11849,2025-11-01,2,5751.05
M11851,2025-11-01,1,1451.33
M11853,2025-11-01,2,1164.7
M11860,2025-11-01,1,5045.37
M11863,2025-11-01,2,1323.9
M11865,2025-11-01,8,102908.67
M11868,2025-11-01,1,1623.0
M11869,2025-11-01,1,574.69
M11871,2025-11-01,1,1576.84
M11872,2025-11-01,1,2327.88
M11891,2025-11-01,2,2074.36
M11893,2025-11-01,1,1148.61
M11894,2025-11-01,2,2312.2
M11901,2025-11-01,1,2000.71
M11902,2025-11-01,1,401.68
M11903,2025-11-01,1,546.36
M11905,2025-11-01,3,13030.11
