transaction_id,merchant_id,payer_id,paid_at,amount_usd,payment_method
txn0028110,mid02305,pid0064,2023-10-28,3097.55,12
txn0028319,mid02366,pid0384,2023-10-28,15451.15,12
txn0001576,mid00130,pid0303,2023-10-29,1046.26,12
txn0003951,mid00287,pid0671,2023-10-29,1130.85,12
txn0008259,mid00517,pid0695,2023-10-29,7476.20,12
txn0009583,mid00591,pid0307,2023-10-29,4008.18,12
txn0011533,mid00710,pid0481,2023-10-29,1029.65,12
txn0012970,mid00808,pid0327,2023-10-29,6371.12,12
txn0013090,mid00813,pid0238,2023-10-29,11601.78,12
txn0013091,mid00813,pid0238,2023-10-29,8439.26,12
txn0013302,mid00831,pid0178,2023-10-29,5731.52,12
txn0014104,mid00889,pid0169,2023-10-29,1236.02,12
txn0014251,mid00892,pid0089,2023-10-29,10309.54,12
txn0015769,mid00996,pid0178,2023-10-29,6508.36,12
txn0016585,mid01062,pid0090,2023-10-29,12909.46,12
txn0016793,mid01079,pid0620,2023-10-29,3272.62,12
txn0017168,mid01099,pid0313,2023-10-29,4695.25,12
txn0017743,mid01148,pid0517,2023-10-29,443.18,12
txn0017897,mid01161,pid0536,2023-10-29,3005.41,12
txn0018152,mid01177,pid0432,2023-10-29,13729.74,12
txn0018914,mid01230,pid0230,2023-10-29,4090.08,12
txn0019200,mid01261,pid0646,2023-10-29,1022.97,12
txn0019355,mid01289,pid0553,2023-10-29,726.93,12
txn0019622,mid01328,pid0264,2023-10-29,4880.64,12
txn0019791,mid01350,pid0093,2023-10-29,536.71,12
txn0020963,mid01477,pid0159,2023-10-29,9777.56,12
txn0021171,mid01503,pid0551,2023-10-29,449.76,12
txn0021435,mid01537,pid0450,2023-10-29,3969.93,12
txn0021670,mid01547,pid0662,2023-10-29,1726.14,12
txn0021712,mid01550,pid0207,2023-10-29,13756.11,12
txn0022873,mid01670,pid0508,2023-10-29,4267.97,12
txn0023192,mid01703,pid0494,2023-10-29,8516.21,12
txn0023298,mid01706,pid0083,2023-10-29,10694.09,12
txn0023344,mid01709,pid0368,2023-10-29,5540.59,12
txn0023751,mid01756,pid0222,2023-10-29,13197.90,12
txn0024950,mid01863,pid0629,2023-10-29,7185.44,12
txn0024952,mid01863,pid0629,2023-10-29,5389.90,12
txn0025133,mid01885,pid0289,2023-10-29,5132.93,12
txn0025326,mid01906,pid0414,2023-10-29,15653.21,12
txn0025378,mid01908,pid0596,2023-10-29,1779.83,12
txn0025570,mid01933,pid0358,2023-10-29,15460.15,12
txn0026038,mid01986,pid0604,2023-10-29,858.27,12
txn0026226,mid02008,pid0004,2023-10-29,1499.90,12
txn0026351,mid02024,pid0209,2023-10-29,593.90,12
txn0026377,mid02029,pid0030,2023-10-29,3358.82,12
txn0026515,mid02047,pid0271,2023-10-29,9813.61,12
txn0026541,mid02049,pid0155,2023-10-29,7765.33,12
txn0027081,mid02129,pid0301,2023-10-29,2672.11,12
txn0027232,mid02162,pid0589,2023-10-29,4072.32,12
txn0027950,mid02278,pid0175,2023-10-29,2405.37,12
txn0028021,mid02288,pid0281,2023-10-29,9709.57,12
txn0028134,mid02311,pid0476,2023-10-29,3223.96,12
txn0028228,mid02343,pid0141,2023-10-29,13667.13,12
txn0028230,mid02343,pid0141,2023-10-29,13141.83,12
txn0028302,mid02363,pid0225,2023-10-29,965.01,12
txn0028307,mid02364,pid0406,2023-10-29,10813.51,12
txn0028371,mid02377,pid0202,2023-10-29,481.20,12
txn0028374,mid02378,pid0700,2023-10-29,577.02,12
txn0006220,mid00406,pid0236,2023-10-30,700.04,12
txn0006977,mid00450,pid0540,2023-10-30,4368.96,12
txn0007014,mid00452,pid0185,2023-10-30,1235.71,12
txn0009144,mid00559,pid0416,2023-10-30,7520.46,12
txn0014455,mid00907,pid0408,2023-10-30,4850.11,12
txn0015022,mid00944,pid0025,2023-10-30,3877.66,12
txn0015075,mid00948,pid0062,2023-10-30,1245.36,12
txn0015131,mid00953,pid0064,2023-10-30,1371.88,12
txn0015620,mid00987,pid0353,2023-10-30,1397.21,12
txn0016650,mid01066,pid0581,2023-10-30,449.96,12
txn0018226,mid01180,pid0495,2023-10-30,14185.50,12
txn0018248,mid01182,pid0030,2023-10-30,850.49,12
txn0018885,mid01226,pid0058,2023-10-30,811.04,12
txn0019032,mid01248,pid0118,2023-10-30,3722.69,12
txn0019162,mid01256,pid0435,2023-10-30,4038.33,12
txn0019454,mid01308,pid0216,2023-10-30,5681.63,12
txn0021231,mid01512,pid0191,2023-10-30,5059.79,12
txn0021616,mid01543,pid0041,2023-10-30,12183.04,12
txn0022557,mid01636,pid0325,2023-10-30,275.06,12
txn0023319,mid01707,pid0181,2023-10-30,3272.65,12
txn0023330,mid01708,pid0307,2023-10-30,3239.91,12
txn0023611,mid01742,pid0107,2023-10-30,5461.90,12
txn0025061,mid01880,pid0093,2023-10-30,817.23,12
txn0025568,mid01933,pid0358,2023-10-30,6868.07,12
txn0025571,mid01933,pid0358,2023-10-30,3951.83,12
txn0025585,mid01935,pid0354,2023-10-30,339.63,12
txn0025720,mid01951,pid0593,2023-10-30,9660.54,12
txn0026313,mid02018,pid0092,2023-10-30,1643.83,12
txn0026542,mid02049,pid0155,2023-10-30,5257.27,12
txn0027020,mid02122,pid0567,2023-10-30,2781.95,12
txn0027040,mid02123,pid0428,2023-10-30,4723.55,12
txn0027318,mid02170,pid0665,2023-10-30,10592.18,12
txn0027320,mid02170,pid0665,2023-10-30,4054.86,12
txn0027338,mid02173,pid0130,2023-10-30,1440.28,12
txn0027454,mid02189,pid0370,2023-10-30,12911.56,12
txn0027455,mid02189,pid0370,2023-10-30,14408.63,12
txn0027608,mid02215,pid0397,2023-10-30,6244.82,12
txn0027631,mid02221,pid0555,2023-10-30,9313.58,12
txn0027632,mid02221,pid0555,2023-10-30,12352.96,12
txn0027652,mid02223,pid0515,2023-10-30,4944.12,12
txn0027673,mid02227,pid0622,2023-10-30,6723.74,12
txn0027797,mid02251,pid0494,2023-10-30,13606.00,12
txn0027827,mid02254,pid0047,2023-10-30,1797.10,12
txn0027965,mid02282,pid0234,2023-10-30,12060.21,12
txn0028004,mid02286,pid0657,2023-10-30,12682.42,12
txn0028067,mid02294,pid0434,2023-10-30,10780.30,12
txn0028101,mid02301,pid0075,2023-10-30,1319.43,12
txn0028229,mid02343,pid0141,2023-10-30,5836.30,12
txn0028243,mid02345,pid0468,2023-10-30,927.38,12
txn0028280,mid02355,pid0521,2023-10-30,790.51,12
txn0028292,mid02360,pid0539,2023-10-30,2085.00,12
txn0028359,mid02374,pid0526,2023-10-30,9487.09,12
txn0002565,mid00198,pid0089,2023-10-31,13312.19,12
txn0004226,mid00302,pid0598,2023-10-31,363.41,12
txn0004526,mid00318,pid0035,2023-10-31,6024.26,12
txn0004527,mid00318,pid0035,2023-10-31,3811.03,12
txn0005020,mid00340,pid0631,2023-10-31,11842.97,12
txn0006205,mid00405,pid0441,2023-10-31,4755.39,12
txn0007331,mid00464,pid0392,2023-10-31,2216.59,12
txn0009451,mid00587,pid0528,2023-10-31,520.70,12
txn0009561,mid00590,pid0522,2023-10-31,5136.82,12
txn0009951,mid00615,pid0081,2023-10-31,993.75,12
txn0013586,mid00850,pid0360,2023-10-31,1675.56,12
txn0014672,mid00918,pid0141,2023-10-31,355.30,12
txn0014923,mid00941,pid0378,2023-10-31,756.10,12
txn0015529,mid00978,pid0437,2023-10-31,433.05,12
txn0016408,mid01049,pid0100,2023-10-31,2342.41,12
txn0016536,mid01061,pid0328,2023-10-31,5906.33,12
txn0017493,mid01125,pid0073,2023-10-31,15929.31,12
txn0017883,mid01160,pid0204,2023-10-31,1095.68,12
txn0018575,mid01210,pid0675,2023-10-31,1589.37,12
txn0018648,mid01214,pid0107,2023-10-31,6896.55,12
txn0019102,mid01252,pid0384,2023-10-31,15723.35,12
txn0019329,mid01283,pid0340,2023-10-31,324.65,12
txn0019361,mid01290,pid0229,2023-10-31,431.32,12
txn0019592,mid01325,pid0494,2023-10-31,11684.37,12
txn0020046,mid01376,pid0270,2023-10-31,680.08,12
txn0020466,mid01423,pid0289,2023-10-31,13814.24,12
txn0020540,mid01432,pid0214,2023-10-31,1671.36,12
txn0020628,mid01441,pid0641,2023-10-31,5367.69,12
txn0021617,mid01543,pid0041,2023-10-31,4578.41,12
txn0021710,mid01550,pid0207,2023-10-31,6971.85,12
txn0021734,mid01553,pid0524,2023-10-31,3271.28,12
txn0021801,mid01557,pid0642,2023-10-31,1215.22,12
txn0022042,mid01584,pid0180,2023-10-31,14915.77,12
txn0022331,mid01616,pid0480,2023-10-31,4565.07,12
txn0023260,mid01705,pid0663,2023-10-31,2273.01,12
txn0023577,mid01737,pid0520,2023-10-31,7002.45,12
txn0024107,mid01797,pid0562,2023-10-31,5220.81,12
txn0024603,mid01835,pid0385,2023-10-31,11300.20,12
txn0024814,mid01851,pid0139,2023-10-31,3563.46,12
txn0025207,mid01894,pid0042,2023-10-31,1016.15,12
txn0025432,mid01916,pid0157,2023-10-31,4784.70,12
txn0025649,mid01942,pid0603,2023-10-31,5075.34,12
txn0025839,mid01965,pid0066,2023-10-31,669.24,12
txn0025864,mid01966,pid0274,2023-10-31,10119.97,12
txn0025965,mid01976,pid0417,2023-10-31,5976.92,12
txn0026250,mid02013,pid0137,2023-10-31,2619.48,12
txn0026357,mid02026,pid0134,2023-10-31,5103.18,12
txn0026795,mid02077,pid0618,2023-10-31,5504.63,12
txn0026819,mid02079,pid0398,2023-10-31,5961.24,12
txn0026881,mid02092,pid0260,2023-10-31,6246.66,12
txn0027109,mid02135,pid0571,2023-10-31,858.01,12
txn0027148,mid02146,pid0172,2023-10-31,3618.17,12
txn0027562,mid02204,pid0311,2023-10-31,13933.11,12
txn0027706,mid02233,pid0418,2023-10-31,534.87,12
txn0027900,mid02271,pid0021,2023-10-31,465.99,12
txn0027923,mid02273,pid0641,2023-10-31,9556.81,12
txn0028003,mid02286,pid0657,2023-10-31,14743.04,12
txn0028054,mid02293,pid0026,2023-10-31,9254.16,12
txn0028069,mid02294,pid0434,2023-10-31,13404.86,12
txn0028144,mid02314,pid0610,2023-10-31,1349.39,12
txn0028259,mid02349,pid0195,2023-10-31,5158.94,12
txn0028295,mid02361,pid0507,2023-10-31,3514.10,12
txn0028305,mid02364,pid0406,2023-10-31,4804.83,12
txn0028306,mid02364,pid0406,2023-10-31,4884.59,12
txn0000458,mid00036,pid0657,2023-11-01,750.21,12
txn0000881,mid00069,pid0219,2023-11-01,1343.19,12
txn0001444,mid00120,pid0272,2023-11-01,3024.18,12
txn0006753,mid00438,pid0449,2023-11-01,1299.97,12
txn0006890,mid00445,pid0084,2023-11-01,864.54,12
txn0009597,mid00592,pid0340,2023-11-01,739.48,12
txn0009678,mid00593,pid0598,2023-11-01,4720.04,12
txn0010714,mid00663,pid0224,2023-11-01,11925.71,12
txn0011701,mid00723,pid0070,2023-11-01,4423.25,12
txn0013094,mid00813,pid0238,2023-11-01,3709.78,12
txn0013322,mid00832,pid0144,2023-11-01,5994.19,12
txn0013433,mid00843,pid0376,2023-11-01,2745.61,12
txn0013780,mid00869,pid0561,2023-11-01,604.59,12
txn0015028,mid00944,pid0025,2023-11-01,4905.02,12
txn0015593,mid00984,pid0539,2023-11-01,4246.86,12
txn0017080,mid01097,pid0663,2023-11-01,10355.93,12
txn0018229,mid01180,pid0495,2023-11-01,10837.87,12
txn0018434,mid01196,pid0670,2023-11-01,12319.85,12
txn0019593,mid01325,pid0494,2023-11-01,8423.12,12
txn0019854,mid01357,pid0348,2023-11-01,558.39,12
txn0019894,mid01363,pid0363,2023-11-01,2550.54,12
txn0020074,mid01379,pid0586,2023-11-01,5628.07,12
txn0020303,mid01399,pid0082,2023-11-01,4427.95,12
txn0021063,mid01484,pid0124,2023-11-01,7041.70,12
txn0021440,mid01537,pid0450,2023-11-01,15570.09,12
txn0021715,mid01550,pid0207,2023-11-01,4053.94,12
txn0022347,mid01617,pid0477,2023-11-01,4129.77,12
txn0022526,mid01632,pid0389,2023-11-01,3517.70,12
txn0022903,mid01675,pid0269,2023-11-01,746.69,12
txn0024066,mid01791,pid0136,2023-11-01,5476.27,12
txn0026352,mid02024,pid0209,2023-11-01,291.12,12
txn0026448,mid02039,pid0310,2023-11-01,5983.38,12
txn0026663,mid02061,pid0694,2023-11-01,6337.35,12
txn0026813,mid02078,pid0377,2023-11-01,5227.08,12
txn0027401,mid02184,pid0643,2023-11-01,13042.75,12
txn0027469,mid02191,pid0436,2023-11-01,1077.01,12
txn0027618,mid02218,pid0170,2023-11-01,2155.90,12
txn0027947,mid02277,pid0114,2023-11-01,5873.09,12
txn0028007,mid02286,pid0657,2023-11-01,9346.22,12
txn0028116,mid02306,pid0642,2023-11-01,1154.34,12
txn0028191,mid02328,pid0479,2023-11-01,6044.44,12
txn0028269,mid02351,pid0652,2023-11-01,495.26,12
txn0028324,mid02366,pid0384,2023-11-01,15458.59,12
txn0000445,mid00035,pid0699,2023-11-02,4240.96,12
txn0000546,mid00043,pid0115,2023-11-02,3233.04,12
txn0001748,mid00146,pid0181,2023-11-02,1114.52,12
txn0004392,mid00316,pid0141,2023-11-02,6373.34,12
txn0005282,mid00356,pid0272,2023-11-02,596.99,12
txn0005680,mid00375,pid0069,2023-11-02,7858.10,12
txn0005681,mid00375,pid0069,2023-11-02,5916.04,12
txn0005984,mid00390,pid0147,2023-11-02,523.51,12
txn0006144,mid00401,pid0316,2023-11-02,1945.93,12
txn0007119,mid00453,pid0498,2023-11-02,9793.93,12
txn0009223,mid00564,pid0528,2023-11-02,3012.77,12
txn0009753,mid00599,pid0033,2023-11-02,5842.42,12
txn0011596,mid00715,pid0389,2023-11-02,376.09,12
txn0012431,mid00769,pid0249,2023-11-02,2033.83,12
txn0012767,mid00795,pid0255,2023-11-02,829.01,12
txn0013006,mid00811,pid0250,2023-11-02,812.57,12
txn0014701,mid00920,pid0266,2023-11-02,3106.30,12
txn0015198,mid00954,pid0243,2023-11-02,12407.18,12
txn0015872,mid01003,pid0134,2023-11-02,3932.89,12
txn0016693,mid01070,pid0586,2023-11-02,2379.57,12
txn0017898,mid01161,pid0536,2023-11-02,1311.45,12
txn0018463,mid01199,pid0671,2023-11-02,1594.09,12
txn0018482,mid01201,pid0635,2023-11-02,3614.93,12
txn0019105,mid01252,pid0384,2023-11-02,8244.17,12
txn0019164,mid01256,pid0435,2023-11-02,1273.20,12
txn0019177,mid01257,pid0446,2023-11-02,2230.12,12
txn0019377,mid01292,pid0679,2023-11-02,2611.64,12
txn0019594,mid01325,pid0494,2023-11-02,12789.65,12
txn0020968,mid01477,pid0159,2023-11-02,7045.28,12
txn0021485,mid01538,pid0253,2023-11-02,9128.17,12
txn0022128,mid01593,pid0316,2023-11-02,1742.45,12
txn0022286,mid01614,pid0687,2023-11-02,14404.78,12
txn0022337,mid01616,pid0480,2023-11-02,4095.59,12
txn0022620,mid01639,pid0064,2023-11-02,11955.91,12
txn0022670,mid01642,pid0392,2023-11-02,1512.60,12
txn0022721,mid01651,pid0514,2023-11-02,5985.55,12
txn0023028,mid01687,pid0089,2023-11-02,13732.57,12
txn0023534,mid01736,pid0098,2023-11-02,6211.01,12
txn0023755,mid01756,pid0222,2023-11-02,7101.78,12
txn0023884,mid01768,pid0073,2023-11-02,9932.72,12
txn0024194,mid01806,pid0036,2023-11-02,902.43,12
txn0024283,mid01812,pid0340,2023-11-02,8698.85,12
txn0024378,mid01821,pid0285,2023-11-02,9135.35,12
txn0024474,mid01825,pid0683,2023-11-02,6147.31,12
txn0025621,mid01938,pid0068,2023-11-02,9884.53,12
txn0025658,mid01944,pid0501,2023-11-02,1191.81,12
txn0025865,mid01966,pid0274,2023-11-02,11370.47,12
txn0025920,mid01974,pid0021,2023-11-02,3503.35,12
txn0026521,mid02047,pid0271,2023-11-02,12460.92,12
txn0026547,mid02049,pid0155,2023-11-02,15844.75,12
txn0026549,mid02049,pid0155,2023-11-02,7867.35,12
txn0027123,mid02139,pid0576,2023-11-02,1347.50,12
txn0027227,mid02160,pid0412,2023-11-02,881.30,12
txn0027570,mid02204,pid0311,2023-11-02,13798.00,12
txn0027639,mid02221,pid0555,2023-11-02,5889.83,12
txn0027678,mid02227,pid0622,2023-11-02,13124.92,12
txn0027715,mid02235,pid0306,2023-11-02,5656.18,12
txn0027725,mid02239,pid0517,2023-11-02,6141.67,12
txn0027757,mid02245,pid0457,2023-11-02,1889.85,12
txn0027761,mid02246,pid0209,2023-11-02,5000.48,12
txn0027856,mid02261,pid0614,2023-11-02,2611.06,12
txn0027882,mid02265,pid0501,2023-11-02,13647.02,12
txn0027925,mid02273,pid0641,2023-11-02,11763.97,12
txn0028155,mid02319,pid0447,2023-11-02,532.31,12
txn0028198,mid02331,pid0466,2023-11-02,592.73,12
txn0028199,mid02332,pid0004,2023-11-02,497.54,12
txn0028224,mid02341,pid0183,2023-11-02,5999.56,12
txn0028344,mid02371,pid0325,2023-11-02,6899.22,12
txn0028356,mid02373,pid0368,2023-11-02,3608.00,12
txn0028361,mid02374,pid0526,2023-11-02,15718.04,12
txn0001022,mid00085,pid0469,2023-11-03,4713.97,12
txn0001612,mid00134,pid0441,2023-11-03,502.33,12
txn0002098,mid00173,pid0187,2023-11-03,10373.07,12
txn0002287,mid00185,pid0027,2023-11-03,1080.61,12
txn0003952,mid00287,pid0671,2023-11-03,648.46,12
txn0007579,mid00478,pid0006,2023-11-03,419.40,12
txn0008265,mid00517,pid0695,2023-11-03,4002.96,12
txn0009027,mid00556,pid0586,2023-11-03,1613.62,12
txn0009401,mid00580,pid0462,2023-11-03,1178.29,12
txn0010136,mid00631,pid0618,2023-11-03,485.37,12
txn0010931,mid00673,pid0229,2023-11-03,3450.50,12
txn0011136,mid00686,pid0310,2023-11-03,505.79,12
txn0014258,mid00892,pid0089,2023-11-03,3672.72,12
txn0014460,mid00907,pid0408,2023-11-03,12472.76,12
txn0014917,mid00940,pid0312,2023-11-03,5404.04,12
txn0015621,mid00987,pid0353,2023-11-03,1449.53,12
txn0016189,mid01027,pid0167,2023-11-03,2905.36,12
txn0016302,mid01037,pid0244,2023-11-03,1240.96,12
txn0016589,mid01062,pid0090,2023-11-03,8856.87,12
txn0016890,mid01087,pid0378,2023-11-03,759.44,12
txn0017174,mid01099,pid0313,2023-11-03,3996.09,12
txn0017591,mid01131,pid0182,2023-11-03,1110.64,12
txn0018917,mid01230,pid0230,2023-11-03,3142.52,12
txn0019208,mid01262,pid0122,2023-11-03,963.22,12
txn0019996,mid01372,pid0034,2023-11-03,10037.77,12
txn0020047,mid01376,pid0270,2023-11-03,517.25,12
txn0020148,mid01383,pid0530,2023-11-03,14309.19,12
txn0020151,mid01383,pid0530,2023-11-03,9830.34,12
txn0021396,mid01532,pid0489,2023-11-03,5888.36,12
txn0021438,mid01537,pid0450,2023-11-03,7086.17,12
txn0021783,mid01555,pid0167,2023-11-03,10010.58,12
txn0022379,mid01621,pid0473,2023-11-03,1271.60,12
txn0022483,mid01630,pid0569,2023-11-03,5428.50,12
txn0023198,mid01703,pid0494,2023-11-03,9533.91,12
txn0023199,mid01703,pid0494,2023-11-03,8430.74,12
txn0023372,mid01712,pid0659,2023-11-03,1315.16,12
txn0023532,mid01736,pid0098,2023-11-03,6757.95,12
txn0024207,mid01807,pid0152,2023-11-03,12277.10,12
txn0024426,mid01823,pid0525,2023-11-03,6264.19,12
txn0025331,mid01906,pid0414,2023-11-03,9962.32,12
txn0026358,mid02026,pid0134,2023-11-03,5213.44,12
txn0026546,mid02049,pid0155,2023-11-03,6861.58,12
txn0026922,mid02100,pid0445,2023-11-03,1369.68,12
txn0027044,mid02123,pid0428,2023-11-03,8101.93,12
txn0027075,mid02128,pid0617,2023-11-03,4934.93,12
txn0027274,mid02165,pid0322,2023-11-03,5474.13,12
txn0027295,mid02166,pid0541,2023-11-03,9563.78,12
txn0027376,mid02180,pid0049,2023-11-03,1180.17,12
txn0027610,mid02215,pid0397,2023-11-03,3837.57,12
txn0027779,mid02248,pid0569,2023-11-03,8080.46,12
txn0027838,mid02257,pid0287,2023-11-03,3376.54,12
txn0027843,mid02258,pid0326,2023-11-03,1990.92,12
txn0028235,mid02343,pid0141,2023-11-03,9718.49,12
txn0028240,mid02344,pid0114,2023-11-03,2925.63,12
txn0003034,mid00223,pid0067,2023-11-04,2750.44,12
txn0003424,mid00252,pid0504,2023-11-04,877.44,12
txn0004494,mid00317,pid0662,2023-11-04,10729.84,12
txn0006143,mid00401,pid0316,2023-11-04,2870.33,12
txn0006673,mid00432,pid0394,2023-11-04,3817.14,12
txn0008005,mid00504,pid0377,2023-11-04,1141.13,12
txn0008779,mid00545,pid0057,2023-11-04,5273.26,12
txn0009762,mid00600,pid0020,2023-11-04,811.21,12
txn0012490,mid00775,pid0469,2023-11-04,5800.51,12
txn0014458,mid00907,pid0408,2023-11-04,6889.04,12
txn0015567,mid00982,pid0564,2023-11-04,5690.45,12
txn0015811,mid00998,pid0361,2023-11-04,5503.55,12
txn0016341,mid01042,pid0299,2023-11-04,1365.49,12
txn0016665,mid01067,pid0103,2023-11-04,2895.35,12
txn0017578,mid01129,pid0584,2023-11-04,369.79,12
txn0017699,mid01143,pid0533,2023-11-04,1001.65,12
txn0019292,mid01278,pid0292,2023-11-04,1348.56,12
txn0019690,mid01336,pid0142,2023-11-04,3183.56,12
txn0019952,mid01371,pid0056,2023-11-04,3215.12,12
txn0020470,mid01423,pid0289,2023-11-04,3770.47,12
txn0020911,mid01470,pid0333,2023-11-04,3017.80,12
txn0021112,mid01491,pid0409,2023-11-04,1212.14,12
txn0021248,mid01513,pid0023,2023-11-04,1815.07,12
txn0021302,mid01523,pid0142,2023-11-04,609.93,12
txn0021716,mid01550,pid0207,2023-11-04,13087.54,12
txn0022046,mid01584,pid0180,2023-11-04,7595.94,12
txn0022109,mid01590,pid0363,2023-11-04,3433.71,12
txn0022336,mid01616,pid0480,2023-11-04,8242.30,12
txn0022899,mid01673,pid0172,2023-11-04,712.17,12
txn0023885,mid01768,pid0073,2023-11-04,6643.64,12
txn0024293,mid01814,pid0579,2023-11-04,752.48,12
txn0024341,mid01820,pid0540,2023-11-04,794.48,12
txn0024380,mid01821,pid0285,2023-11-04,14741.68,12
txn0024472,mid01825,pid0683,2023-11-04,4911.46,12
txn0024608,mid01835,pid0385,2023-11-04,15498.17,12
txn0024820,mid01851,pid0139,2023-11-04,9621.74,12
txn0025218,mid01895,pid0395,2023-11-04,2132.50,12
txn0025422,mid01914,pid0070,2023-11-04,5470.52,12
txn0025456,mid01919,pid0510,2023-11-04,579.28,12
txn0025622,mid01938,pid0068,2023-11-04,13427.59,12
txn0025724,mid01951,pid0593,2023-11-04,6942.27,12
txn0025887,mid01970,pid0447,2023-11-04,4784.47,12
txn0025912,mid01973,pid0660,2023-11-04,3687.42,12
txn0026300,mid02017,pid0572,2023-11-04,11903.67,12
txn0026520,mid02047,pid0271,2023-11-04,7181.31,12
txn0026981,mid02110,pid0552,2023-11-04,2003.02,12
txn0027042,mid02123,pid0428,2023-11-04,4182.75,12
txn0027131,mid02142,pid0528,2023-11-04,531.23,12
txn0027247,mid02163,pid0677,2023-11-04,9937.41,12
txn0027323,mid02170,pid0665,2023-11-04,7226.67,12
txn0027340,mid02173,pid0130,2023-11-04,5833.61,12
txn0027364,mid02178,pid0114,2023-11-04,8361.50,12
txn0027402,mid02184,pid0643,2023-11-04,7135.49,12
txn0027426,mid02185,pid0240,2023-11-04,5522.81,12
txn0027459,mid02189,pid0370,2023-11-04,4984.36,12
txn0027480,mid02194,pid0271,2023-11-04,2025.27,12
txn0027653,mid02223,pid0515,2023-11-04,1632.60,12
txn0027971,mid02282,pid0234,2023-11-04,5470.99,12
txn0028023,mid02288,pid0281,2023-11-04,6027.33,12
txn0028060,mid02293,pid0026,2023-11-04,3828.87,12
txn0028249,mid02346,pid0677,2023-11-04,13213.94,12
txn0002226,mid00182,pid0118,2023-11-05,6050.98,12
txn0003313,mid00247,pid0235,2023-11-05,782.96,12
txn0005025,mid00340,pid0631,2023-11-05,7461.80,12
txn0008163,mid00514,pid0059,2023-11-05,2339.15,12
txn0010077,mid00625,pid0295,2023-11-05,1363.82,12
txn0010378,mid00643,pid0274,2023-11-05,523.01,12
txn0012053,mid00741,pid0098,2023-11-05,5652.30,12
txn0013252,mid00827,pid0188,2023-11-05,536.20,12
txn0014283,mid00893,pid0604,2023-11-05,3466.68,12
txn0015066,mid00947,pid0211,2023-11-05,894.70,12
txn0015197,mid00954,pid0243,2023-11-05,15060.21,12
txn0016880,mid01085,pid0206,2023-11-05,1144.56,12
txn0018731,mid01218,pid0525,2023-11-05,4620.61,12
txn0019107,mid01252,pid0384,2023-11-05,7910.69,12
txn0019259,mid01270,pid0611,2023-11-05,862.75,12
txn0019792,mid01350,pid0093,2023-11-05,376.49,12
txn0021220,mid01511,pid0102,2023-11-05,1626.41,12
txn0021681,mid01549,pid0462,2023-11-05,1382.83,12
txn0022623,mid01639,pid0064,2023-11-05,9123.69,12
txn0023447,mid01724,pid0559,2023-11-05,4932.80,12
txn0023789,mid01760,pid0517,2023-11-05,3776.92,12
txn0023958,mid01780,pid0284,2023-11-05,2465.23,12
txn0025119,mid01884,pid0015,2023-11-05,6407.24,12
txn0025971,mid01976,pid0417,2023-11-05,8052.34,12
txn0026251,mid02013,pid0137,2023-11-05,4002.10,12
txn0026299,mid02017,pid0572,2023-11-05,14129.84,12
txn0026565,mid02051,pid0056,2023-11-05,565.46,12
txn0026587,mid02055,pid0152,2023-11-05,2612.24,12
txn0026691,mid02067,pid0045,2023-11-05,362.09,12
txn0026747,mid02070,pid0660,2023-11-05,10443.70,12
txn0026749,mid02070,pid0660,2023-11-05,9707.89,12
txn0026750,mid02070,pid0660,2023-11-05,4283.67,12
txn0027166,mid02147,pid0371,2023-11-05,14799.76,12
txn0027294,mid02166,pid0541,2023-11-05,4539.86,12
txn0027386,mid02183,pid0596,2023-11-05,3416.44,12
txn0027657,mid02224,pid0545,2023-11-05,2289.20,12
txn0027677,mid02227,pid0622,2023-11-05,9861.05,12
txn0027880,mid02265,pid0501,2023-11-05,15706.74,12
txn0027970,mid02282,pid0234,2023-11-05,12003.32,12
txn0028042,mid02291,pid0546,2023-11-05,8789.57,12
txn0028102,mid02301,pid0075,2023-11-05,548.93,12
txn0028246,mid02346,pid0677,2023-11-05,15262.08,12
txn0028297,mid02361,pid0507,2023-11-05,3963.81,12
txn0028336,mid02369,pid0637,2023-11-05,3155.09,12
txn0028515,mid02448,pid0205,2023-11-05,5237.09,12
txn0001649,mid00139,pid0241,2023-11-06,997.31,12
txn0002878,mid00213,pid0190,2023-11-06,6410.56,12
txn0006730,mid00436,pid0106,2023-11-06,1257.08,12
txn0009166,mid00561,pid0476,2023-11-06,902.96,12
txn0011490,mid00705,pid0491,2023-11-06,5681.66,12
txn0012086,mid00743,pid0278,2023-11-06,1755.40,12
txn0013096,mid00813,pid0238,2023-11-06,7654.20,12
txn0014293,mid00895,pid0284,2023-11-06,385.86,12
txn0015084,mid00949,pid0045,2023-11-06,1220.72,12
txn0016538,mid01061,pid0328,2023-11-06,5456.18,12
txn0017263,mid01104,pid0384,2023-11-06,10580.75,12
txn0017304,mid01108,pid0668,2023-11-06,3825.14,12
txn0017744,mid01148,pid0517,2023-11-06,1323.42,12
txn0017861,mid01158,pid0108,2023-11-06,426.13,12
txn0017947,mid01165,pid0114,2023-11-06,1656.23,12
txn0018916,mid01230,pid0230,2023-11-06,6253.61,12
txn0019595,mid01325,pid0494,2023-11-06,5078.43,12
txn0019696,mid01337,pid0166,2023-11-06,478.39,12
txn0020065,mid01378,pid0382,2023-11-06,1026.38,12
txn0020215,mid01391,pid0458,2023-11-06,6178.22,12
txn0020971,mid01477,pid0159,2023-11-06,3878.97,12
